,United States,United States OECD,Australia,Austria,Belgium,Czech Republic,Denmark,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Japan,Korea,Luxembourg,Mexico,Netherlands,New Zealand,Poland,Portugal,Slovak Republic,Spain,Sweden,Switzerland,Turkey,United Kingdom,Brazil,China (People's Republic of),Estonia,Indonesia,Slovenia,South Africa,OECD + Major Six NME,Major Five Asia,OECD - Europe,G7,OECD - Total,Euro area (19 countries),Israel,Russia
1991-11,0,98.24709,98.16636,101.0922,100.7322,100,100.0424,95.33024,99.61707,99.25378,100.556,100,99.82465,100.7454,100.8269,100,100,100,99.64253,96.87633,100,102.2673,100,100.3613,100,96.46328,100,100.2478,100,99.53359,100,100,100,99.73169,98.8036,100.5186,100.0697,99.3679,99.51876,99.91927,100,100
1991-12,0,97.90689,98.07754,101.0988,100.7408,100,100.0676,95.91799,99.59696,99.33097,100.5497,100,99.86357,100.663,100.7286,100,100,100,99.65718,97.29616,100,102.1763,100,100.1628,100,96.24461,100,100.0433,100,99.59283,100,100,100,99.7208,98.65285,100.4706,100.0251,99.1789,99.35007,99.8936,100,100
1992-01,0,97.85915,98.22372,101.14,100.6721,100,99.97028,96.44495,99.64338,99.34428,100.4144,100,99.92013,100.6511,100.6405,100,100,100,99.64725,97.89673,100,102.0357,100,100.1021,100,96.05061,100,99.99302,100,99.69515,100,100,100,99.73444,98.62793,100.4435,100.0146,99.13844,99.31549,99.88374,100,100
1992-02,0,98.09915,98.60572,101.0992,100.4776,100,99.82072,97.03189,99.75136,99.29983,100.286,100,99.94206,100.6838,100.553,100,100,100,99.63386,98.5299,100,101.7696,100,100.0754,100,95.9835,100,100.2284,100,99.87716,100,100,100,99.74931,98.73092,100.4447,100.0462,99.24995,99.41467,99.87351,100,100
1992-03,0,98.52977,98.94902,100.9924,100.2579,100,99.83784,97.28642,99.85431,99.05693,100.1651,100,99.86375,100.7375,100.4566,100,100,100,99.66294,99.00664,100,101.5229,100,99.97469,100,96.13177,100,100.5628,100,100.1894,100,100,100,99.7152,98.89523,100.4828,100.0432,99.43219,99.57208,99.78127,100,100
1992-04,0,98.87185,99.01941,100.8923,100.1096,100,99.97537,97.22775,99.94199,98.72715,100.1188,100,99.7176,100.7234,100.3373,100,100,100,99.73614,99.1799,100,101.4258,100,99.87173,100,96.38151,100,100.7689,100,100.6648,100,100,100,99.58223,99.01647,100.5593,99.99565,99.54977,99.67153,99.64941,100,100
1992-05,0,99.06661,98.77798,100.9173,100.0511,100,100.1185,97.03223,99.95747,98.56261,100.1427,100,99.82907,100.6554,100.1814,100,100,100,99.87598,99.18401,100,101.4333,100,99.71475,100,96.58756,100,100.7084,100,101.2691,100,100,100,99.37707,99.07938,100.6537,99.93673,99.5874,99.69843,99.5573,100,100
1992-06,0,99.07235,98.41035,100.9798,99.99008,100,100.1404,96.71398,99.89022,98.66103,100.1522,100,99.96256,100.5108,100.0023,100,100,100,100.0762,99.17999,100,101.41,100,99.48372,100,96.64325,100,100.3077,100,101.9136,100,100,100,99.12543,99.06381,100.7458,99.85712,99.53034,99.63691,99.51397,100,100
1992-07,0,98.9011,98.26919,100.9956,99.99125,100,100.1284,96.32053,99.82083,98.86012,100.0595,100,100.0102,100.3494,99.81335,100,100,100,100.2209,99.27003,100,101.3794,100,99.11308,100,96.59373,100,99.68465,100,102.49,100,100,100,98.8468,98.97018,100.8088,99.7462,99.38464,99.49524,99.47046,100,100
1992-08,0,98.75169,98.44453,100.9394,99.96052,100,100.0705,95.87299,99.83768,98.90932,99.91276,100,99.95815,100.0672,99.62202,100,100,100,100.2966,99.42025,100,101.3726,100,98.68378,100,96.49546,100,99.03589,100,102.939,100,100,100,98.59566,98.85233,100.8282,99.57359,99.21845,99.33611,99.34326,100,100
1992-09,0,98.74142,98.606,100.8284,99.86718,100,99.90617,95.75967,99.92563,98.72665,99.84061,100,99.78944,99.62531,99.43563,100,100,100,100.2591,99.56588,100,101.3067,100,98.48169,100,96.38089,100,98.48206,100,103.2374,100,100,100,98.44546,98.75114,100.8013,99.35593,99.07874,99.20503,99.13754,100,100
1992-10,0,98.99755,98.72433,100.6612,99.74664,100,99.72054,96.04964,99.94916,98.40003,99.82881,100,99.60226,99.31547,99.26847,100,100,100,100.1113,99.65633,100,101.0854,100,98.34713,100,96.27187,100,98.15356,100,103.4001,87.4866,100,100,98.44511,98.73661,100.7427,99.148,99.05969,99.17697,98.89491,100,100
1992-11,0,99.60976,98.61102,100.4119,99.65436,100,99.52,96.60619,99.86559,97.99861,99.81091,100,99.57873,99.2321,99.14438,100,100,100,99.92857,99.70487,100,100.8745,100,98.28026,100,96.19266,100,98.16484,100,103.4821,87.7203,100,100,98.47463,98.86456,100.6863,98.99884,99.23119,99.31078,98.66006,100,100
1992-12,0,100.1079,98.69682,100.1968,99.56311,100,99.47616,96.79677,99.77691,97.67983,99.84658,100,99.63868,99.19093,99.07993,100,100,100,99.81834,99.73481,100,100.6941,100,98.2634,100,96.17735,100,98.47948,100,103.5282,87.93646,100,100,98.37176,98.99921,100.6582,98.9294,99.40687,99.45647,98.4842,100,100
1993-01,0,100.2383,99.04884,100.0546,99.39955,100,99.40771,96.44818,99.7271,97.56744,99.89899,100,99.57982,99.11852,99.11663,100,100,100,99.80815,99.76755,100,100.4662,100,98.32791,100,96.24747,100,98.88227,100,103.5663,88.10155,100,100,98.02861,99.05631,100.6954,98.92938,99.47906,99.52116,98.40078,100,100
1993-02,0,100.1246,99.2848,99.92644,99.247,100,99.34879,95.65608,99.76085,97.5975,99.99338,98.27146,99.38454,98.99137,99.29333,100,100,100,99.74397,99.82926,100,100.1948,100,98.33691,100,96.45921,100,99.01224,100,103.5991,88.1851,100,100,97.62093,99.0425,100.8218,98.92143,99.46804,99.50883,98.36217,100,100
1993-03,0,99.94102,99.51649,99.79863,99.14639,100,99.30654,95.1335,99.83771,97.64767,100.0537,98.33671,99.44553,98.84034,99.51762,100,100,100,99.59477,99.96293,100,99.92652,100,98.40208,100,96.86497,100,99.03602,100,103.6409,88.09544,100,100,97.40401,99.01218,100.9823,98.92022,99.42472,99.47495,98.3431,100,100
1993-04,0,99.71384,99.51591,99.71307,99.02556,100,99.37836,95.11327,99.85865,97.72663,100.0671,98.3813,99.7774,98.82668,99.66502,100,100,100,99.46969,100.2114,100,99.70675,100,98.58848,100,97.33353,100,99.05431,100,103.7221,87.79779,100,100,97.57324,98.97314,101.1066,98.96145,99.35361,99.42298,98.37916,100,100
1993-05,0,99.42365,99.28084,99.77787,98.93945,100,99.58047,95.49269,99.66447,97.70442,100.0703,98.39164,100.0558,99.00185,99.63048,100,100,100,99.36661,100.5283,100,99.47531,100,98.62817,100,97.69943,100,99.14433,100,103.8854,87.63911,100,100,97.93388,98.88448,101.1412,98.97964,99.21468,99.30701,98.34676,100,100
1993-06,0,99.19798,98.93571,99.90079,98.85606,100,99.75673,95.85373,99.49677,97.60494,100.1076,98.42638,100.3358,99.08292,99.45696,100,100,100,99.36798,100.8635,100,99.28619,100,98.43637,100,97.84973,100,99.15936,100,104.1419,87.67126,100,100,98.23689,98.78338,101.1181,98.939,99.06344,99.17053,98.24594,100,100
1993-07,0,98.98832,98.86709,99.95919,98.74265,100,99.82319,96.21743,99.37888,97.56062,100.2564,98.40337,100.5899,99.17914,99.18601,100,100,100,99.46116,101.1798,100,99.18938,100,98.3059,100,97.91325,100,99.31757,100,104.4207,87.97768,100,100,98.32334,98.70115,101.0395,98.94839,98.92847,99.05602,98.21288,100,100
1993-08,0,98.93456,98.97254,99.9118,98.70486,100,99.80553,96.6829,99.37399,97.62489,100.5152,98.49574,100.7953,99.20045,98.84734,100,100,100,99.65483,101.4509,100,99.2103,100,98.18836,100,98.07343,100,99.52477,100,104.6127,88.80925,100,100,98.32652,98.68065,100.8864,99.01162,98.87198,99.01777,98.26194,100,100
1993-09,0,99.05415,99.12788,99.85763,98.69563,100,99.8114,97.06354,99.47717,97.64759,100.8681,98.60577,100.9294,99.16956,98.54589,100,100,100,99.80336,101.6345,100,99.2368,100,98.21487,100,98.46784,100,99.54726,100,104.5924,90.54673,100,100,98.45916,98.7093,100.6833,99.06818,98.88636,99.04921,98.33864,100,100
1993-10,0,99.33042,99.57999,99.96606,98.65063,100,99.85394,97.55546,99.575,97.5316,101.229,98.72879,101.0644,99.20068,98.43268,100,100,100,99.86079,101.6901,100,99.1964,100,98.17612,100,98.99113,100,99.35098,100,104.2887,93.20524,100,100,98.88402,98.7844,100.5034,99.0687,98.97742,99.15093,98.35032,100,100
1993-11,0,99.66255,100.0939,100.2963,98.62306,100,100.0206,98.3568,99.64365,97.48022,101.4682,98.89379,101.0504,99.15609,98.63837,100,100,100,99.93258,101.6835,100,99.21618,100,98.12038,100,99.50172,100,99.14527,100,103.7053,94.93201,100,100,99.45495,98.90826,100.433,99.07371,99.15151,99.32714,98.34857,100,100
1993-12,0,100.1445,100.597,100.8064,98.71696,100,100.2365,99.17579,99.75644,97.47157,101.5329,99.08266,101.1299,99.32958,99.01869,100,100,100,99.93546,101.6916,100,99.33694,100,98.17101,100,99.89957,100,99.01625,100,102.9242,95.73278,100,100,99.96551,99.12084,100.4071,99.15084,99.45616,99.6181,98.43782,100,100
1994-01,0,100.5595,101.1632,101.3746,98.96143,100,100.5055,100.3192,99.86457,97.52946,101.4941,99.3102,101.369,99.62337,99.40854,100,100,100,99.98505,101.7674,100,99.40016,100,98.27007,100,100.2167,100,99.01664,100,102.0874,96.01387,100,100,100.2514,99.33187,100.3678,99.29268,99.76003,99.91493,98.59767,100,100
1994-02,0,100.7078,101.6095,101.7595,99.20279,100,100.7722,101.8731,99.89518,97.73206,101.4174,99.5789,101.4939,99.93607,99.70141,100,100,100,100.0867,101.8917,100,99.56821,100,98.40079,100,100.4978,100,98.83118,100,101.3147,96.05022,100,100,100.3533,99.43169,100.2614,99.43922,99.92513,100.0938,98.81295,100,100
1994-03,0,100.6972,101.9268,101.9697,99.44588,100,100.8664,102.9379,99.89919,98.13713,101.3095,99.88794,101.4359,100.1751,99.91939,100,100,100,100.2273,102.0354,100,99.72499,100,98.50159,100,100.7609,100,98.4882,100,100.6764,95.87239,100,100,100.3153,99.46758,100.1586,99.58132,100.0056,100.1914,99.07324,100,100
1994-04,0,100.6679,102.0323,102.1143,99.68253,100,101.0136,103.4752,100.0207,98.59626,101.1393,100.0827,101.3059,100.4883,100.1042,100,100,100,100.3795,102.1735,100,99.72749,100,98.64751,100,100.9953,100,98.2139,100,100.1775,95.49895,100,100,100.167,99.51218,100.0872,99.76656,100.0946,100.2878,99.39682,100,100
1994-05,0,100.6063,102.0507,102.3098,99.89949,100,101.1189,103.6214,100.237,99.07589,101.0193,100.1712,101.3531,100.7529,100.283,100,100,100,100.4911,102.2803,100,99.71507,100,98.85841,100,101.1585,100,98.24558,100,99.7944,95.38326,100,100,100.046,99.57553,100.0555,100.0051,100.1986,100.3942,99.74973,100,100
1994-06,0,100.5016,102.0089,102.5354,100.0371,100,101.261,103.5282,100.4028,99.50204,100.9051,100.078,101.4444,100.9768,100.4678,100,100,100,100.5326,102.3125,100,99.67574,100,99.14817,100,101.2029,100,98.57619,97.8959,99.52371,95.50982,100,100,100.1351,99.64356,100.0696,100.2527,100.2981,100.4929,100.061,100,100
1994-07,0,100.4301,101.8178,102.6725,100.1629,100,101.373,103.2161,100.5003,99.80419,100.8346,99.95377,101.5341,101.0508,100.6603,100,100,100,100.5862,102.2252,100,99.66847,100,99.49592,100,101.1737,100,98.9557,98.61559,99.38943,95.74527,100,100,100.5737,99.7509,100.1396,100.4415,100.3878,100.5795,100.2882,100,100
1994-08,0,100.4754,101.5138,102.6305,100.3759,100,101.4308,102.6684,100.5796,99.99555,100.7836,99.60848,101.606,101.1202,100.8513,100,100,100,100.6744,102.0613,100,99.74586,100,99.89449,100,101.1085,100,99.2393,99.23983,99.41317,95.91342,100,100,101.1575,99.88226,100.2679,100.5843,100.5024,100.6842,100.4852,100,100
1994-09,0,100.5451,101.15,102.4452,100.6246,100,101.4184,102.5203,100.6604,100.1581,100.6995,99.26152,101.7169,101.222,101.0119,100,100,100,100.7422,101.8597,100,99.79835,100,100.1588,100,101.0123,100,99.37209,99.62368,99.59823,95.79507,100,100,101.6158,99.99572,100.4376,100.6908,100.6033,100.7703,100.6543,100,100
1994-10,0,100.6378,100.8023,102.203,100.7459,100,101.3094,103.0956,100.6682,100.3185,100.5334,98.9658,101.8584,101.2487,101.0861,100,100,100,100.7686,101.6406,100,99.86136,100,100.2558,100,100.8674,100,99.42011,99.87751,99.94343,95.39671,100,100,101.7432,100.0835,100.6133,100.7451,100.6748,100.8246,100.7484,100,100
1994-11,0,100.7505,100.5338,101.874,100.7177,100,101.215,104.1767,100.6547,100.3196,100.3708,98.64219,101.912,101.2726,101.0149,100,100,100,100.7819,101.4281,100,99.87632,100,100.3263,100,100.6253,100,99.37127,100.0704,100.4083,95.20322,100,100,101.6568,100.1392,100.7429,100.7359,100.6989,100.8373,100.7616,100,100
1994-12,0,100.9244,100.2447,101.5546,100.6356,100,101.1825,104.8068,100.6389,100.2175,100.2457,98.33301,102.0086,101.3825,100.8453,100,100,100,100.7738,101.2532,100,99.88406,100,100.289,100,100.2481,100,99.18666,100.202,100.9433,95.23219,100,100,101.5005,100.1845,100.8373,100.6772,100.7165,100.8364,100.7344,100,100
1995-01,0,101.0053,99.9405,101.327,100.6017,99.98637,101.1732,104.8547,100.5761,100.1612,100.193,98.05246,102.1741,101.5069,100.6179,100,100,100,100.8162,101.1509,100,99.88165,100,100.1207,100,99.84655,100,99.23022,100.2381,101.5138,95.46246,100,100,101.3626,100.2007,100.9088,100.6468,100.7022,100.8039,100.7005,100,100
1995-02,0,100.8743,99.82178,101.1089,100.5554,99.966,101.1723,104.3851,100.4938,100.1414,100.1507,97.79169,102.2331,101.44,100.3526,100,100,100,100.8922,101.1197,100,99.87291,100,99.89437,100,99.57735,100,99.26128,100.0898,102.0524,96.07415,100,100,101.2645,100.1324,100.9759,100.5856,100.5759,100.6784,100.6148,100,100
1995-03,0,100.6564,100.0903,100.8816,100.5167,99.95654,101.1206,103.9876,100.4492,100.2146,100.115,97.41073,102.1267,101.1941,100.0921,100,100,100,100.8893,101.1788,100,99.78931,100,99.71247,100,99.5644,100,99.20231,99.7439,102.4905,97.35271,100,100,101.2136,100.022,101.0042,100.5158,100.4055,100.5256,100.5262,100,100
1995-04,0,100.5619,100.3698,100.673,100.5072,99.96481,100.993,103.7356,100.5362,100.1862,100.1176,97.15266,101.9039,101.1,99.89101,100,100,100,100.8296,101.3546,100,99.72001,100,99.59561,100,99.68811,100,99.12431,99.3802,102.7823,99.31248,100,100,101.2179,99.95674,101.0069,100.4742,100.3104,100.4417,100.4845,100,100
1995-05,0,100.5495,100.335,100.5505,100.4625,100.0029,100.8896,103.5832,100.7491,100.0934,100.1411,97.06989,101.7609,101.1173,99.80074,100,100,100,100.7903,101.5772,100,99.72756,100,99.48212,100,99.80099,100,99.15685,99.12139,102.88,100.6198,100,100,101.2524,99.93562,100.9943,100.4775,100.2956,100.423,100.4891,100,100
1995-06,0,100.6746,100.2287,100.4771,100.3961,100.1154,100.8127,103.6174,100.881,99.99809,100.1165,97.10488,101.7305,101.1842,99.79468,100,100,100,100.7158,101.7604,100,99.82391,100,99.42297,100,99.80652,100,99.53299,98.92022,102.7804,101.2707,100,100,101.2971,99.97591,100.9496,100.5311,100.385,100.4936,100.4911,100,100
1995-07,0,100.7903,100.0995,100.3172,100.2202,100.3413,100.8488,103.8327,100.7921,99.91025,100.029,97.26573,101.792,101.2507,99.85847,100,100,100,100.6809,101.8357,100,99.97451,100,99.47416,100,99.74891,100,99.89442,98.76124,102.5395,101.5186,100,100,101.3444,100.0043,100.8875,100.5621,100.4665,100.5617,100.4484,100,100
1995-08,0,100.7568,100.0081,100.0267,99.95174,100.4775,100.9928,104.0964,100.5194,99.7654,100.0631,97.4561,101.9511,101.3309,99.99605,100,100,100,100.7182,101.8252,100,100.1302,100,99.65171,100,99.69579,100,100.0908,98.67641,102.2599,101.4256,100,100,101.3963,99.97301,100.8526,100.5422,100.4562,100.558,100.3633,100,100
1995-09,0,100.5233,99.95681,99.69604,99.67945,100.5438,101.1115,103.9337,100.064,99.64738,100.2183,97.62691,102.1957,101.4535,100.1659,100,100,100,100.7701,101.7504,100,100.3562,100,99.75049,100,99.68407,100,100.2323,98.65154,102.0306,100.8491,100,100,101.4598,99.87253,100.8574,100.4903,100.3416,100.4628,100.2457,100,100
1995-10,0,100.3689,99.981,99.48818,99.37157,100.5938,101.1494,103.0201,99.66387,99.56178,100.4783,97.67049,102.42,101.4967,100.3272,100,100,100,100.8641,101.6263,100,100.6182,100,99.80402,96.3279,99.66122,100,100.3938,98.65456,101.9066,99.80418,100,100,101.5364,99.80331,100.9007,100.4349,100.2593,100.392,100.1387,100,100
1995-11,0,100.2922,100.1008,99.50032,99.07855,100.595,101.1463,101.3435,99.43616,99.45263,100.6744,97.6637,102.5796,101.4228,100.4543,100,100,100,100.86,101.5195,100,100.7195,100,99.90771,96.3095,99.5307,100,100.49,98.68631,101.9126,99.30866,100,100,101.6011,99.76705,100.9777,100.3616,100.2094,100.3455,100.0361,100,100
1995-12,0,100.3159,100.2971,99.56902,98.96194,100.5922,101.0244,100.1179,99.34067,99.25426,100.8546,97.71462,102.5844,101.2348,100.559,100,100,100,100.7567,101.5144,100,100.7263,100,100.0612,96.40707,99.2083,100,100.5773,98.77159,102.0169,99.37009,100,100,101.6097,99.77546,101.0821,100.2735,100.203,100.3393,99.91077,100,100
1996-01,0,100.3319,100.5906,99.46937,98.94577,100.6348,100.8824,99.4923,99.37739,99.0004,100.9855,97.76646,102.5553,101.0507,100.6555,100,100,100,100.626,101.6606,100,100.6804,100,100.2339,96.26705,98.78631,100,100.6422,98.92324,102.1629,99.71647,100,100,101.5185,99.79552,101.199,100.1865,100.2033,100.3397,99.7963,100,100
1996-02,0,100.402,100.8459,99.23347,98.91682,100.6734,100.6712,99.28414,99.36581,98.80315,101.0503,97.83395,102.57,100.9508,100.7477,100,100,100,100.4677,101.8199,100,100.5104,100,100.2632,96.07003,98.37745,100,100.679,99.09174,102.2774,99.93645,100,100,101.3601,99.82865,101.3007,100.0975,100.2346,100.358,99.67374,100,100
1996-03,0,100.5447,101.0758,99.00374,98.89429,100.7298,100.5492,99.2653,99.26954,98.68458,100.9448,97.90928,102.5578,100.9243,100.8248,100,100,100,100.3057,101.7921,100,100.334,100,100.2418,95.88918,98.05836,100,100.708,99.2216,102.3125,99.80504,100,100.7951,101.1655,99.87264,101.3598,100.0225,100.2973,100.4008,99.56596,100,100
1996-04,0,100.5729,101.0862,98.91669,98.91916,100.7879,100.453,99.29447,99.13269,98.48708,100.8294,97.91144,102.5526,100.9513,100.8605,100,100,100,100.2872,101.429,100,100.2206,100,100.1233,95.88737,97.79998,100,100.689,99.24369,102.2812,99.2989,100,100.7793,100.955,99.85107,101.3669,99.9339,100.2856,100.3798,99.44106,100,100
1996-05,0,100.5526,100.9442,98.99241,98.88155,100.7545,100.3156,99.52502,99.07066,98.26198,100.8367,97.8644,102.471,101.081,100.8286,100,100,100,100.3616,100.9343,100,100.0759,100,100.0048,95.96514,97.56567,100,100.5583,99.19597,102.2224,98.92932,100,101.0945,100.7639,99.8022,101.3235,99.86065,100.2425,100.3334,99.3599,100,100
1996-06,0,100.659,100.6685,99.08075,98.85847,100.5788,100.2413,99.92229,99.09074,98.09569,100.9463,97.91187,102.3514,101.1662,100.7586,100,100,100,100.4285,100.5879,100,100.0001,100,99.93227,96.15326,97.34863,100,100.4799,99.173,102.1569,98.60179,100,101.4319,100.6426,99.80269,101.2555,99.82583,100.2641,100.3442,99.32206,100,100
1996-07,0,100.8153,100.3712,99.07899,98.90031,100.3035,100.2541,100.3354,99.13919,98.04766,101.1256,98.12766,102.2515,101.1079,100.6762,100,100,100,100.4991,100.6021,100,99.95519,100,99.8503,96.2508,97.18531,100,100.5619,99.18671,102.1093,98.18717,100,101.6659,100.6377,99.83574,101.188,99.82522,100.3232,100.3879,99.30709,100,100
1996-08,0,100.9331,100.2348,99.05475,99.04005,100.0983,100.3137,100.7802,99.15633,98.08038,101.3774,98.37546,102.1856,101.0258,100.5809,100,100,100,100.5352,100.8289,100,99.94506,100,99.85686,96.34743,97.16008,100,100.7362,99.2328,102.0598,98.05083,100,101.8459,100.702,99.87399,101.1124,99.86441,100.3731,100.4351,99.33231,100,100
1996-09,0,101.022,100.2117,99.01299,99.18164,99.95093,100.5164,101.0641,99.16368,98.12422,101.5699,98.53219,102.2901,100.9414,100.4367,100,100,100,100.6136,101.076,100,99.95599,100,99.8818,96.2641,97.35625,100,100.9419,99.29581,102.0304,98.08952,100,101.9617,100.7846,99.90379,101.0172,99.91405,100.4011,100.4686,99.3681,100,100
1996-10,0,101.1419,100.2596,98.99072,99.30895,99.81886,100.7249,101.1349,99.20163,98.16295,101.5831,98.66277,102.3733,100.8268,100.1752,100,100,100,100.7493,101.2088,100,99.8734,100,100.0447,96.27339,97.66902,100,101.116,99.39719,101.9833,98.13649,100,101.8653,100.8501,99.931,100.8474,99.96924,100.418,100.4986,99.41236,100,100
1996-11,1,101.2437,100.3656,98.94618,99.44189,99.72373,100.7733,101.1748,99.29199,98.22362,101.4391,98.74507,102.394,100.774,99.74806,100,100,100,100.8166,101.2333,100,99.72725,100,100.2264,96.33037,97.97897,100,101.2364,99.50558,101.8133,98.22531,100,101.9135,100.8803,99.92621,100.5303,100.0315,100.408,100.5036,99.47466,100,100
1996-12,1,101.2586,100.3977,98.87503,99.46718,99.6175,100.8026,101.3783,99.41507,98.30411,101.2344,98.6998,102.4954,100.7862,99.29655,100,100,100,100.9323,101.1629,100,99.66983,100,100.453,96.34743,98.20901,100,101.2634,99.59303,101.3572,98.34124,100,101.8757,100.851,99.86788,100.0773,100.1,100.3631,100.4777,99.5718,100,100
1997-01,1,101.3083,100.4976,98.83137,99.36812,99.44215,100.8818,101.6481,99.47957,98.39686,101.1169,98.65467,102.6341,100.7964,99.02676,100,100,100,101.105,100.9944,100,99.81889,100,100.6354,96.56357,98.38421,100,101.3341,99.66607,100.6011,98.43322,100,101.771,100.7438,99.81914,99.60045,100.1735,100.3689,100.4974,99.66553,100,100
1997-02,1,101.4239,100.4503,98.84633,99.25511,99.18279,100.9596,101.8823,99.47056,98.39151,101.1019,98.66858,102.9118,100.7406,99.10954,100,100,100,101.2261,100.7784,100,100.0354,100,100.6426,97.03009,98.55029,100,101.52,99.71021,100.0619,98.43236,100,101.6276,100.6175,99.83371,99.40747,100.212,100.4526,100.5759,99.66508,100,100
1997-03,1,101.554,100.3821,98.92486,99.12991,98.77721,101.0183,102.0078,99.41508,98.38738,101.1808,98.72608,103.1373,100.5983,99.39842,100,100,100,101.2969,100.5593,100,100.2407,100,100.6392,97.57198,98.74712,100,101.6239,99.74551,99.81511,98.26078,100,101.5119,100.5466,99.89462,99.45857,100.2176,100.5638,100.6761,99.63233,100,100
1997-04,1,101.7155,100.2092,98.98373,99.0963,98.19799,100.9372,102.0476,99.43635,98.37798,101.2248,98.79948,103.2815,100.3804,99.71472,100,100,100,101.3553,100.3644,100,100.4095,100,100.662,97.99638,98.99129,100,101.6895,99.68891,99.80874,97.9333,100,101.3427,100.5797,99.98284,99.63148,100.2108,100.6919,100.7859,99.60298,100,100
1997-05,1,101.8979,100.0053,98.97262,99.15049,97.80495,100.8229,101.9202,99.62852,98.33958,101.239,98.90964,103.3692,100.2035,99.92648,100,100,100,101.3339,100.1942,100,100.5513,100,100.7667,98.29659,99.31036,100,101.7813,99.50855,99.96011,97.8298,100,101.2604,100.6421,100.0854,99.8162,100.236,100.827,100.9022,99.61922,100,100
1997-06,1,102.0641,99.8755,98.95592,99.24268,97.5422,100.8956,101.7776,99.97521,98.24065,101.3927,99.08633,103.4178,100.1675,99.99998,100,100,100,101.3317,100.0513,100,100.6928,100,100.9918,98.47634,99.72983,100,101.7868,99.34487,100.162,97.94737,100,101.2134,100.6283,100.1865,99.94651,100.2999,100.9407,101.0109,99.71926,100,100
1997-07,0,102.176,99.86099,99.01834,99.3344,97.31342,100.9828,101.679,100.2476,98.21527,101.4684,99.29193,103.4334,100.3963,99.87998,100,100,100,101.3525,99.94308,100,100.8295,100,101.1367,98.56931,100.1852,100,101.7387,99.23389,100.3192,98.17187,100,101.0417,100.4668,100.2562,99.94953,100.3968,101.0137,101.0857,99.88121,100,100
1997-08,0,102.1786,99.96952,99.12902,99.44583,97.15602,101.0282,101.7337,100.4109,98.30754,101.3835,99.58263,103.4788,100.7337,99.50819,100,100,100,101.3428,99.85847,100,100.982,100,101.2009,98.70798,100.5908,100,101.743,99.06918,100.372,98.39548,100,101.1045,100.2592,100.2554,99.76637,100.5229,101.0042,101.092,100.0626,100,100
1997-09,0,102.1892,100.09,99.31379,99.53621,97.00927,100.9858,101.935,100.502,98.48004,101.3549,99.84372,103.6075,101.042,99.03514,100,100,100,101.3591,99.79025,100,101.1649,100,101.1468,99.10174,100.8734,100,101.8119,98.85181,100.3266,98.59478,100,101.2385,100.148,100.231,99.48344,100.659,100.9775,101.0834,100.2375,100,100
1997-10,0,102.1825,100.1833,99.40371,99.68529,96.81844,100.9296,102.03,100.5422,98.7073,101.3461,99.97198,103.7187,101.1877,98.64034,100,100,100,101.3776,99.73437,100,101.2334,100,101.1358,99.50744,101.0542,100,101.8426,98.69518,100.24,98.77504,100,101.2513,100.2287,100.1976,99.22573,100.765,100.9391,101.0622,100.3751,100,100
1997-11,0,102.1645,100.2607,99.40179,99.77981,96.62844,100.9212,101.9606,100.536,98.90459,101.3451,100.0624,103.8118,101.3119,98.45345,100,100,100,101.4308,99.67278,100,101.2136,100,101.1526,99.75925,101.1426,100,101.7478,98.61473,100.1905,98.93904,100,101.0148,100.367,100.1805,99.09995,100.8268,100.9176,101.0505,100.4836,100,100
1997-12,0,102.1334,100.2914,99.44008,99.9363,96.43796,100.9303,101.882,100.4611,99.08907,101.29,100.1617,103.7423,101.3268,98.39746,100,100,100,101.5423,99.57637,100,101.1642,100,101.1723,99.93127,101.1298,100,101.6563,98.57668,100.2135,99.10838,100,100.8831,100.3704,100.1761,99.07905,100.858,100.9054,101.045,100.5522,100,100
1998-01,0,102.283,100.4239,99.60546,100.2392,96.28313,100.9011,101.8167,100.3501,99.24995,101.1813,100.3889,103.5446,101.3707,98.37547,100,100,100,101.6142,99.41365,100,101.196,100,101.2219,100.0147,101.0766,100,101.5441,98.64423,100.2014,99.29393,100,100.8154,100.1024,100.2346,99.06145,100.8857,100.9795,101.1159,100.6226,100,100
1998-02,0,102.4429,100.4567,99.86626,100.5564,96.30402,100.8986,101.808,100.3349,99.38356,101.0721,100.6082,103.4857,101.4182,98.32673,100,100,100,101.6457,99.19429,100,101.2885,100,101.2821,99.92326,101.0504,100,101.5415,98.74153,99.84248,99.49448,100,100.8874,99.7318,100.2645,98.86894,100.9417,101.0644,101.1957,100.7197,100,100
1998-03,0,102.4504,100.3038,100.0241,100.7107,96.63354,101.002,101.9481,100.3813,99.48439,100.9084,100.7255,103.4955,101.4576,98.24861,100,100,100,101.7083,98.92028,100,101.4211,100,101.3163,99.83644,101.1032,100,101.598,98.64663,99.27203,99.67927,100,101.1314,99.49542,100.21,98.56262,101.009,101.0746,101.2101,100.8018,100,100
1998-04,0,102.4293,100.1616,100.0401,100.7763,97.25266,100.9575,102.0463,100.395,99.52975,100.8511,100.7226,103.476,101.4435,98.15343,100,100,100,101.7141,98.59374,100,101.527,100,101.314,99.7932,101.2229,100,101.6344,98.42075,98.79239,99.8226,100,101.2872,99.5638,100.1337,98.28929,101.0407,101.0482,101.191,100.8223,100,100
